id,district
186869,Пресненский
188689,Пресненский
188585,Пресненский
175493,Пресненский
175494,Пресненский
179977,Мещанский
180934,Пресненский
177890,Замоскворечье
187141,Пресненский
185541,Пресненский
185530,Пресненский
185524,Пресненский
188757,Пресненский
186885,Пресненский
186324,Пресненский
186334,Пресненский
186638,Пресненский
190381,Тверской
184140,Замоскворечье
186667,Пресненский
186673,Пресненский
186685,Пресненский
189533,Сосенское
189563,Сосенское
189418,Сосенское
189420,Сосенское
183154,Московский
189821,Московский
177463,Киевский
190077,Троицк
189866,Московский
188578,Московский
188582,Московский
188583,Московский
188584,Московский
186379,Московский
190827,Сосенское
183477,Сосенское
178409,Сосенское
189031,Московский
77760,Московский
190248,Рязановское
189675,Троицк
79705,Троицк
183098,Московский
188443,Щербинка
186736,Воскресенское
189124,Московский
183045,Троицк
188886,Щаповское
189760,Щербинка
179075,Щербинка
186369,Пресненский
186386,Пресненский
186698,Пресненский
186704,Пресненский
186706,Пресненский
186870,Пресненский
186938,Пресненский
186940,Пресненский
186942,Пресненский
186898,Пресненский
186903,Пресненский
186910,Пресненский
186916,Пресненский
186918,Пресненский
186920,Пресненский
186924,Пресненский
186932,Пресненский
186814,Пресненский
186743,Пресненский
186825,Пресненский
186828,Пресненский
186832,Пресненский
187442,Пресненский
187620,Троицк
185884,Марушкинское
186427,Московский
186428,Московский
188405,Вороновское
178904,"""Мосрентген"""
178391,Сосенское
175507,Сосенское
186382,Сосенское
181996,Можайский
174783,Кунцево
189176,Раменки
180508,Раменки
182139,Бутырский
182084,Бутырский
183278,Северный
174779,Бутырский
189070,Митино
187727,Хорошёвский
94102,Хорошёвский
94433,Хорошёвский
94667,Хорошёвский
96595,Хорошёвский
96598,Хорошёвский
96607,Хорошёвский
96613,Хорошёвский
96435,Хорошёвский
96523,Хорошёвский
180411,Раменки
180108,Преображенское
180154,Преображенское
186947,Пресненский
186731,Воскресенское
175912,Воскресенское
189619,Десёновское
182810,Сосенское
176088,Митино
96544,Хорошёвский
95080,Хорошёвский
95235,Хорошёвский
177651,Краснопахорское
186586,Сосенское
187016,Щербинка
187024,Щербинка
190115,Внуковское
182478,Алексеевский
175492,Мещанский
175846,Северный
189666,Бутырский
187246,Бутырский
190838,Сосенское
187778,Сосенское
189911,Северное Бутово
189915,Северное Бутово
189919,Северное Бутово
189922,Северное Бутово
173605,Южное Бутово
175161,Басманный
179359,Сосенское
186596,Сосенское
179360,Сосенское
172900,Солнцево
187074,Московский
189484,Московский
189480,Московский
189027,Воскресенское
176032,Якиманка
189893,Северное Бутово
189898,Северное Бутово
175512,Сосенское
176284,Соколиная Гора
176209,Соколиная Гора
190543,Бирюлёво Восточное
181073,Пресненский
177389,Соколиная Гора
185750,Южное Бутово
188084,Южное Бутово
184836,Марьина Роща
178975,Марьина Роща
187094,Тверской
179382,Тверской
179391,Тверской
174616,Замоскворечье
69506,Перово
176670,Отрадное
181276,Академический
185646,Хорошёвский
181619,Хорошёвский
176171,Отрадное
181986,Измайлово
189207,Воскресенское
190207,Десёновское
181526,Даниловский
180378,Раменки
182066,Братеево
184180,Коптево
181686,Северное Измайлово
173678,Ростокино
187495,Вешняки
189905,Северное Бутово
190309,Южное Бутово
189072,Кузьминки
178611,Лефортово
186702,Пресненский
183452,Черёмушки
96535,Хорошёвский
173559,Хамовники
180439,Раменки
189654,Басманный
187742,Хорошёвский
94971,Хорошёвский
182862,Даниловский
175610,Соколиная Гора
190501,Бирюлёво Восточное
183432,Хорошёво-Мнёвники
176608,Обручевский
182966,Красносельский
182144,Раменки
190384,Савёлки
183599,Красносельский
174074,Тверской
177545,Богородское
173065,Тверской
187350,Западное Дегунино
182544,Донской
173985,Крылатское
180215,Новогиреево
94295,Хорошёвский
106660,Хорошёвский
95230,Хорошёвский
177981,Люблино
178860,Печатники
173709,Тёплый Стан
170897,Кузьминки
182311,Северное Медведково
184555,Соколиная Гора
181635,Тропарёво-Никулино
187276,Зюзино
179776,Хорошёво-Мнёвники
189782,Троицк
181995,Можайский
184680,Очаково-Матвеевское
182833,Куркино
187341,Северное Измайлово
180912,Северное Бутово
173233,Щербинка
186703,Пресненский
182553,Донской
178869,Таганский
180425,Таганский
179485,Восточное Дегунино
162756,Измайлово
175698,Северное Медведково
184184,Матушкино
185825,Лефортово
189710,Марьино
181547,Люблино
187716,Нижегородский
190557,Царицыно
189034,Басманный
178007,Бескудниковский
189712,Марьино
172930,Даниловский
189714,Марьино
173655,Беговой
182715,Донской
175092,Митино
178093,Коньково
21943,Северное Бутово
190257,Проспект Вернадского
181041,Гагаринский
173652,Щукино
189906,Северное Бутово
176325,Чертаново Центральное
130252,Орехово-Борисово Южное
183341,Тверской
176711,Чертаново Центральное
183988,Аэропорт
187234,Войковский
189902,Северное Бутово
186860,Пресненский
94947,Хорошёвский
189558,Дорогомилово
173232,Щербинка
173091,Бабушкинский
185064,Свиблово
176826,Соколиная Гора
181328,Солнцево
174459,Басманный
175501,Выхино-Жулебино
178145,Пресненский
176949,Даниловский
175294,Ясенево
185398,Северное Бутово
174687,Чертаново Центральное
178756,Вешняки
173768,Братеево
176286,Соколиная Гора
184379,Хорошёво-Мнёвники
186840,Северное Бутово
187478,Сокол
180492,Хорошёвский
181768,Аэропорт
185045,Нижегородский
185048,Нижегородский
186100,Даниловский
69440,Басманный
183036,Беговой
180462,Нагорный
180571,Нагатинский Затон
177542,Бескудниковский
184443,Войковский
178279,Богородское
186738,Пресненский
187626,Даниловский
177958,Южное Тушино
187763,Южное Тушино
181013,Гагаринский
174003,Соколиная Гора
189365,Кузьминки
184450,Войковский
173906,Замоскворечье
174844,Замоскворечье
185204,Кузьминки
176830,Чертаново Северное
189139,Лефортово
189526,Кузьминки
184501,Бибирево
174648,Замоскворечье
185920,Войковский
180744,Орехово-Борисово Северное
177830,Нагатинский Затон
178174,Косино-Ухтомский
184818,Очаково-Матвеевское
174650,Замоскворечье
183526,Донской
186541,Алтуфьевский
186696,Пресненский
190033,Марьина Роща
184338,Хорошёвский
174691,Чертаново Центральное
94914,Хорошёвский
173009,Хамовники
177201,Соколиная Гора
184945,Даниловский
185087,Войковский
173494,Бабушкинский
183876,Северное Измайлово
186862,Новогиреево
178204,Отрадное
94918,Хорошёвский
189924,Северное Бутово
184915,Соколиная Гора
173423,Красносельский
174688,Чертаново Центральное
94124,Хорошёвский
174346,Братеево
184903,Орехово-Борисово Северное
175504,Красносельский
184568,Отрадное
175273,Перово
186739,Обручевский
187002,Аэропорт
187516,Ясенево
173584,Северное Тушино
174695,Чертаново Центральное
175738,Соколиная Гора
186691,Пресненский
176616,Сокольники
177114,Богородское
189353,Южнопортовый
181119,Даниловский
188403,Кунцево
173654,Щукино
179073,Басманный
176959,Даниловский
189863,Северное Бутово
182888,Западное Дегунино
94219,Хорошёвский
186705,Пресненский
176282,Соколиная Гора
182973,Ярославский
173650,Щукино
183252,Северный
144159,Красносельский
174248,Таганский
176958,Даниловский
94597,Хорошёвский
190338,Аэропорт
189891,Северное Бутово
181421,Троицк
185873,Южное Бутово
175566,Нагорный
144156,Красносельский
186141,Чертаново Центральное
185692,Южное Бутово
190222,Куркино
177203,Соколиная Гора
173023,Зюзино
179108,Коньково
184691,Бибирево
190319,Бибирево
176827,Соколиная Гора
177246,Братеево
173896,Соколиная Гора
174799,Вешняки
94206,Хорошёвский
174405,Чертаново Центральное
188701,Левобережный
173410,Крылатское
179704,Замоскворечье
95071,Хорошёвский
189927,Северное Бутово
187928,Пресненский
186837,Пресненский
173230,Щербинка
182564,Котловка
184511,Раменки
184706,Очаково-Матвеевское
184090,Сокол
175495,Выхино-Жулебино
174317,Восточное Измайлово
179873,Можайский
190834,Тимирязевский
181962,Орехово-Борисово Южное
177805,Орехово-Борисово Южное
188800,Ясенево
186595,Перово
174038,Преображенское
182085,Свиблово
185023,Западное Дегунино
190124,Хорошёво-Мнёвники
189637,Бутырский
189901,Северное Бутово
174431,Чертаново Центральное
186394,Котловка
185806,Южное Бутово
189266,Чертаново Южное
174947,Бирюлёво Восточное
189056,Зябликово
178916,Крюково
178955,Головинский
175476,Головинский
189720,Южное Тушино
94635,Хорошёвский
173695,Басманный
175779,Замоскворечье
175234,Даниловский
188700,Левобережный
179734,Ясенево
95067,Хорошёвский
125318,Пресненский
192663,Пресненский
192720,Басманный
192727,Фили-Давыдково
190908,Пресненский
190928,Пресненский
190929,Пресненский
190930,Пресненский
190931,Пресненский
191074,Зюзино
191116,Хорошёво-Мнёвники
191966,Московский
192352,Пресненский
192482,Нагорный
192074,Басманный
192145,Чертаново Центральное
192146,Чертаново Центральное
192165,Тропарёво-Никулино
192178,Тропарёво-Никулино
192691,Тверской
192705,Тропарёво-Никулино
192761,Сосенское
192763,Пресненский
192766,Коньково
192767,Коньково
192751,Сосенское
192725,Дорогомилово
190918,Пресненский
190934,Пресненский
190988,Арбат
190991,Троицк
191007,Арбат
191018,Хорошёвский
191053,Зюзино
191114,Пресненский
190926,Пресненский
190927,Пресненский
191137,Марьина Роща
191317,Чертаново Южное
191482,Басманный
191865,Свиблово
191883,Якиманка
191893,Московский
191931,Сокольники
191948,Орехово-Борисово Южное
191949,Вешняки
191953,Вешняки
191954,Басманный
191981,Пресненский
191983,Басманный
192097,Кузьминки
192124,Мещанский
192136,Марьина Роща
192017,Алексеевский
192061,Ярославский
192065,Басманный
192206,Красносельский
191965,Басманный
192355,Мещанский
192373,Басманный
192419,Тропарёво-Никулино
192574,Марьина Роща
192607,Южное Бутово
191666,Чертаново Южное
191771,Ярославский
191773,Ярославский
191776,Ярославский
191783,Ярославский
191786,Ярославский
191790,Ярославский
191264,Московский
191795,Ярославский
191796,Ярославский
191799,Ярославский
191802,Мещанский
191828,Зюзино
191646,Савёловский
192279,Чертаново Центральное
26414,Пресненский
191736,Лефортово
190952,Митино
191279,Войковский
191286,Войковский
192648,Бирюлёво Западное
192714,Хорошёво-Мнёвники
191958,Басманный
192340,Внуково
192255,Отрадное
192223,Ярославский
192231,Ярославский
192067,Ярославский
192071,Ярославский
192286,Чертаново Центральное
192290,Чертаново Центральное
192292,Чертаново Центральное
192301,Чертаново Центральное
192307,Чертаново Центральное
192345,Чертаново Северное
192371,Тропарёво-Никулино
192445,Вешняки
191227,Чертаново Северное
192243,Ивановское
191798,Северное Тушино
192748,Крюково
180584,Даниловский
192323,Зябликово
192645,Головинский
192519,Сокольники
192548,Сокольники
190922,Пресненский
190923,Пресненский
191304,Пресненский
191993,Вешняки
191943,Вешняки
192594,Даниловский
192348,Хорошёво-Мнёвники
191314,Чертаново Центральное
192722,Южное Бутово
192643,Южное Бутово
192285,Басманный
192234,Замоскворечье
191657,Чертаново Южное
190895,Щаповское
181039,Даниловский
181126,Даниловский
191190,Московский
192251,Замоскворечье
192281,Чертаново Центральное
190925,Пресненский
191256,Зябликово
192768,Коньково
191591,Орехово-Борисово Северное
192288,Митино
190909,Даниловский
191856,Свиблово
199543,Лианозово
199351,Головинский
193859,Лефортово
197504,Щукино
197600,Даниловский
194400,Даниловский
204338,Арбат
195211,Басманный
194986,Преображенское
200079,Басманный
200082,Басманный
198734,Филёвский Парк
195538,Бирюлёво Восточное
193926,Марфино
193685,Останкинский
202953,Пресненский
140427,Пресненский
199140,Коньково
204844,Нагатинский Затон
199828,Арбат
204472,Арбат
195098,Ломоносовский
199215,Перово
204776,Донской
197589,Войковский
194974,Коньково
197853,Сокол
199956,Басманный
198205,Пресненский
194536,Отрадное
200142,Отрадное
201629,Орехово-Борисово Южное
201930,Южное Тушино
199856,Восточное Дегунино
24241,Пресненский
196187,Донской
196197,Донской
200600,Перово
197346,Москворечье-Сабурово
202690,Царицыно
202692,Царицыно
200825,Измайлово
196168,Аэропорт
200767,Гольяново
197681,Хорошёво-Мнёвники
203440,Нижегородский
203859,Пресненский
194960,Нагатино-Садовники
201670,Нагатино-Садовники
195676,Академический
202173,Мещанский
200733,Хамовники
196898,Пресненский
202531,Якиманка
198282,Коптево
193658,Бибирево
202636,Бибирево
199776,Пресненский
204613,Тимирязевский
196265,Чертаново Центральное
198997,Новогиреево
204412,Аэропорт
197411,Аэропорт
197475,Донской
198296,Гагаринский
203616,Замоскворечье
203619,Замоскворечье
204305,Замоскворечье
204303,Замоскворечье
194998,Замоскворечье
204262,Даниловский
200016,Даниловский
202197,Басманный
192869,Басманный
202079,Войковский
200396,Пресненский
198320,Беговой
204712,Беговой
198917,Щукино
199181,Коньково
26005,Мещанский
198313,Алексеевский
193784,Коптево
198292,Арбат
198278,Арбат
199315,Нижегородский
200060,Косино-Ухтомский
202779,Тверской
198287,Коптево
193767,Северное Измайлово
199573,Северное Измайлово
202419,Савёловский
202758,Северное Тушино
199126,Коньково
204692,Коньково
198347,Тёплый Стан
197775,Измайлово
204699,Тверской
201701,Солнцево
202138,Замоскворечье
200099,Замоскворечье
199220,Северное Тушино
197941,Южное Тушино
200274,Крылатское
198005,Пресненский
199636,Беговой
199714,Беговой
194987,Преображенское
194984,Преображенское
201031,Преображенское
204623,Царицыно
195745,Якиманка
192848,Академический
204141,Академический
200004,Академический
197272,Пресненский
27217,Тверской
203010,Котловка
193006,Хамовники
200792,Академический
194690,Пресненский
142905,Пресненский
203930,Тверской
203942,Замоскворечье
202562,Пресненский
198455,Южное Тушино
197873,Южное Тушино
202230,Южное Тушино
197531,Южное Тушино
196702,Тимирязевский
198263,Тимирязевский
198271,Тимирязевский
196364,Люблино
196366,Люблино
193058,Хамовники
193074,Хамовники
193080,Хамовники
193597,Пресненский
193596,Пресненский
194009,Пресненский
203600,Северное Тушино
202333,Пресненский
201442,Академический
200773,Гольяново
200763,Гольяново
200765,Гольяново
200769,Гольяново
194889,Даниловский
196194,Аэропорт
200761,Гольяново
194740,Крылатское
201668,Хамовники
202078,Хамовники
199201,Северное Тушино
197323,Басманный
203789,Басманный
204466,Басманный
195397,Басманный
201649,Хорошёвский
201045,Преображенское
195482,Басманный
204321,Басманный
204220,Басманный
197855,Нагорный
195585,Южнопортовый
195103,Даниловский
194129,Северное Измайлово
194714,Гольяново
200760,Гольяново
200759,Гольяново
193839,Лефортово
198461,Даниловский
198622,Бутырский
200424,Отрадное
204026,Митино
204215,Северное Бутово
204151,Бабушкинский
203951,Лианозово
198237,Алексеевский
198386,Сокольники
193284,Ивановское
204847,Выхино-Жулебино
198960,Южнопортовый
193110,Обручевский
204801,Обручевский
201604,Южное Бутово
204808,Раменки
196780,Митино
194146,Южное Тушино
203776,Восточное Дегунино
198974,Старое Крюково
193192,Силино
197183,Крюково
201661,Нагатино-Садовники
192945,Красносельский
26445,Пресненский
204717,Пресненский
194914,Таганский
201978,Лосиноостровский
201029,Марфино
193733,Марфино
199060,Лианозово
194570,Косино-Ухтомский
202547,Коньково
200464,Коньково
199244,Коньково
199890,Зюзино
200251,Обручевский
198906,Ломоносовский
200619,Южное Бутово
203496,Тропарёво-Никулино
203511,Тропарёво-Никулино
192883,Тропарёво-Никулино
202961,Ясенево
197932,Тёплый Стан
203877,Куркино
198810,Тимирязевский
193289,Чертаново Северное
193292,Чертаново Северное
193281,Чертаново Северное
195784,Бирюлёво Восточное
196637,Бирюлёво Восточное
195899,Бирюлёво Восточное
201200,Тверской
195044,Таганский
203587,Нагорный
204478,Якиманка
193094,Якиманка
198412,Сосенское
77752,Московский
199127,Троицк
200258,Троицк
196550,Десёновское
200332,Московский
200334,Московский
196467,Десёновское
192977,Сосенское
204227,Сосенское
196974,Щаповское
201925,Сосенское
198771,"""Мосрентген"""
195705,Сосенское
196335,Головинский
194304,Сокол
197474,Мещанский
67988,Мещанский
195579,Ясенево
26499,Пресненский
193136,Хамовники
193048,Хамовники
197999,Замоскворечье
26041,Пресненский
193031,Замоскворечье
193026,Замоскворечье
202688,Вешняки
192859,Вешняки
192821,Вешняки
196092,Гагаринский
196095,Гагаринский
196113,Гагаринский
196130,Гагаринский
195984,Гагаринский
196040,Гагаринский
194933,Южное Тушино
203589,Северное Тушино
202211,Отрадное
198156,Марьина Роща
202232,Красносельский
182624,Пресненский
195230,Пресненский
22276,Щукино
193116,Пресненский
198045,Пресненский
193127,Пресненский
26412,Пресненский
200455,Пресненский
194979,Пресненский
199480,Восточное Измайлово
192955,Басманный
200293,Басманный
197675,Хорошёво-Мнёвники
203186,Строгино
82808,Тверской
201840,Пресненский
194835,Тверской
200294,Басманный
193000,Басманный
201689,Басманный
201690,Басманный
197888,Басманный
198920,Ховрино
203161,Сокол
202980,Сокол
202662,Басманный
193245,Басманный
193249,Басманный
192865,Басманный
196200,Тверской
192908,Нагорный
199196,Чертаново Южное
193386,Замоскворечье
193388,Замоскворечье
193398,Замоскворечье
193768,Даниловский
192989,Ясенево
193004,Ясенево
199653,Коньково
192855,Академический
192795,Коньково
204577,Обручевский
192961,Ясенево
195565,Коньково
195497,Зюзино
198737,Западное Дегунино
199632,Коньково
201046,Марфино
202776,Отрадное
196613,Богородское
202729,Тверской
200626,Гольяново
204763,Отрадное
199935,Тверской
199883,Тверской
199889,Тверской
202091,Тверской
200194,Тверской
202084,Тверской
203585,Отрадное
200269,Тверской
204618,Тверской
201866,Тверской
201872,Тверской
194664,Тверской
27567,Головинский
199802,Ховрино
201284,Тверской
204834,Савёловский
202826,Беговой
193431,Замоскворечье
193488,Якиманка
196490,Академический
197450,Южное Тушино
193369,Покровское-Стрешнево
198764,Красносельский
203797,Хорошёво-Мнёвники
194442,Хорошёво-Мнёвники
194444,Хорошёво-Мнёвники
194441,Хорошёво-Мнёвники
203790,Хорошёво-Мнёвники
194419,Хорошёво-Мнёвники
203792,Хорошёво-Мнёвники
194439,Хорошёво-Мнёвники
194435,Хорошёво-Мнёвники
194426,Хорошёво-Мнёвники
194420,Хорошёво-Мнёвники
204787,Сокольники
192876,Тропарёво-Никулино
192872,Тропарёво-Никулино
192874,Тропарёво-Никулино
198998,Савёлки
203251,Силино
192893,Тропарёво-Никулино
197273,Зюзино
203810,Черёмушки
193625,Котловка
202369,Тверской
197274,Аэропорт
197277,Аэропорт
196342,Беговой
204456,Тверской
24313,Тверской
204526,Замоскворечье
196010,Даниловский
202395,Даниловский
193385,Ясенево
193043,Ясенево
197151,Алтуфьевский
193711,Ярославский
204753,Нагатино-Садовники
199861,Ново-Переделкино
193301,Отрадное
193303,Отрадное
198393,Вешняки
200124,Вешняки
192861,Вешняки
196436,Вешняки
200335,Вешняки
192844,Вешняки
192866,Вешняки
198387,Вешняки
193090,Хамовники
193064,Хамовники
204414,Хамовники
194532,Хамовники
193001,Хамовники
202223,Басманный
202130,Басманный
201989,Бирюлёво Восточное
199958,Орехово-Борисово Южное
194797,Бирюлёво Восточное
193808,Нагатино-Садовники
194044,Орехово-Борисово Южное
202667,Орехово-Борисово Южное
193740,Братеево
202641,Братеево
196660,Орехово-Борисово Северное
198036,Зябликово
195637,Зябликово
196396,Зябликово
200639,Москворечье-Сабурово
200657,Москворечье-Сабурово
204382,Басманный
197354,Москворечье-Сабурово
204404,Южнопортовый
193175,Таганский
195049,Таганский
197569,Таганский
193052,Даниловский
200076,Даниловский
197774,Свиблово
196984,Алексеевский
193445,Ростокино
196994,Алексеевский
196521,Ростокино
201278,Мещанский
197473,Мещанский
197172,Алексеевский
201334,Можайский
194751,Кунцево
198131,Арбат
200168,Арбат
192964,Люблино
204855,Арбат
194758,Печатники
198035,Люблино
200501,Нижегородский
194956,Таганский
202752,Таганский
194429,Хорошёво-Мнёвники
194436,Хорошёво-Мнёвники
199239,Донской
70622,Чертаново Северное
198433,Ясенево
195700,Ясенево
192789,Коньково
203346,Восточное Дегунино
193440,Отрадное
193628,Тропарёво-Никулино
204706,Тверской
200278,Тверской
197419,Нагатино-Садовники
195572,Академический
197432,Тимирязевский
195920,Бутырский
202214,Лосиноостровский
202720,Митино
199696,Дорогомилово
200752,Савёловский
192992,Басманный
199046,Проспект Вернадского
193782,Митино
192897,Басманный
192974,Басманный
198119,Измайлово
192931,Филёвский Парк
192921,Филёвский Парк
197977,Филёвский Парк
192923,Филёвский Парк
200398,Бабушкинский
195220,Свиблово
192804,Марьина Роща
192849,Марьина Роща
183863,Марьина Роща
183866,Марьина Роща
183868,Марьина Роща
183875,Марьина Роща
183889,Марьина Роща
183901,Марьина Роща
183904,Марьина Роща
183908,Марьина Роща
184466,Марьина Роща
184662,Марьина Роща
194828,Марьина Роща
194829,Марьина Роща
193949,Марьина Роща
193555,Марьина Роща
193556,Марьина Роща
193317,Марьина Роща
193318,Марьина Роща
193319,Марьина Роща
193322,Марьина Роща
194063,Марьина Роща
194068,Марьина Роща
194070,Марьина Роща
204101,Отрадное
198182,Алексеевский
197489,Алексеевский
197518,Алексеевский
203350,Бабушкинский
194272,Марьина Роща
200625,Бабушкинский
193125,Хамовники
203873,Лосиноостровский
202208,Лосиноостровский
204219,Северное Медведково
198925,Ростокино
197834,Бибирево
193113,Ярославский
193477,Ярославский
196756,Ярославский
203537,Свиблово
198860,Свиблово
202218,Лосиноостровский
194672,Лианозово
198173,Бабушкинский
198192,Бабушкинский
201051,Бабушкинский
203460,Бибирево
202267,Лосиноостровский
204485,Отрадное
204523,Отрадное
199267,Ярославский
202160,Лосиноостровский
202165,Лосиноостровский
202169,Лосиноостровский
193441,Отрадное
199219,Алексеевский
193868,Бибирево
198111,Бибирево
198133,Бибирево
198136,Бибирево
197910,Бибирево
196543,Алексеевский
202133,Бабушкинский
200143,Марьина Роща
200337,Бибирево
198185,Бибирево
195130,Отрадное
193106,Ярославский
193966,Богородское
196622,Богородское
194931,Богородское
194186,Богородское
194448,Метрогородок
194980,Преображенское
200977,Гольяново
194975,Сокольники
194196,Метрогородок
200770,Гольяново
203090,Гольяново
200013,Басманный
198688,Сокольники
200587,Сокольники
192856,Басманный
204279,Перово
199403,Перово
23232,Перово
199003,Новогиреево
194753,Вешняки
204285,Перово
193404,Восточное Измайлово
195252,Восточное Измайлово
192852,Вешняки
194367,Измайлово
194369,Измайлово
194372,Измайлово
192851,Вешняки
194378,Измайлово
203385,Вешняки
194078,Косино-Ухтомский
197547,Таганский
203961,Люблино
204001,Люблино
204019,Люблино
203969,Люблино
203984,Люблино
203921,Люблино
200385,Печатники
200126,Люблино
199449,Рязанский
201015,Марьино
201017,Марьино
201018,Марьино
201019,Марьино
200997,Марьино
200999,Марьино
201002,Марьино
201003,Марьино
201005,Марьино
201006,Марьино
201009,Марьино
201010,Марьино
201011,Марьино
200458,Нижегородский
198946,Южнопортовый
203732,Нижегородский
202939,Марьино
203245,Кузьминки
203265,Марьино
198019,Люблино
197078,Южнопортовый
197082,Южнопортовый
197084,Южнопортовый
197087,Южнопортовый
197090,Южнопортовый
197092,Южнопортовый
197099,Южнопортовый
197106,Южнопортовый
197314,Южнопортовый
201545,Южнопортовый
199216,Академический
196383,Котловка
202670,Академический
199860,Ломоносовский
192786,Коньково
193007,Ясенево
197065,Южнопортовый
203611,Черёмушки
203613,Черёмушки
203615,Черёмушки
202756,Обручевский
202743,Обручевский
200591,Черёмушки
200593,Черёмушки
200597,Черёмушки
200598,Черёмушки
200533,Черёмушки
200537,Черёмушки
200543,Черёмушки
200567,Черёмушки
200572,Черёмушки
200573,Черёмушки
200576,Черёмушки
200582,Черёмушки
200583,Черёмушки
200585,Черёмушки
200586,Черёмушки
203280,Обручевский
203395,Обручевский
202474,Коньково
195686,Ясенево
203018,Котловка
202742,Котловка
203000,Котловка
202762,Котловка
202790,Котловка
202797,Котловка
202747,Котловка
202750,Котловка
196157,Ясенево
199452,Ломоносовский
195570,Ясенево
201222,Ясенево
201230,Ясенево
201231,Ясенево
201244,Ясенево
198307,Ясенево
201567,Академический
201570,Академический
202566,Котловка
203081,Академический
196668,Коньково
201865,Зюзино
203995,Обручевский
203952,Обручевский
203948,Обручевский
203936,Обручевский
203266,Коньково
195658,Котловка
193027,Замоскворечье
203353,Коньково
203405,Коньково
203418,Коньково
203421,Коньково
203423,Коньково
203425,Коньково
203428,Коньково
203434,Коньково
203361,Коньково
203399,Коньково
203401,Коньково
203848,Коньково
203850,Коньково
202700,Коньково
195583,Академический
196376,Котловка
202895,Обручевский
203844,Обручевский
203845,Обручевский
200711,Коньково
204734,Замоскворечье
204077,Хамовники
196160,Тверской
203579,Хамовники
193111,Хамовники
201719,Солнцево
199172,Проспект Вернадского
193620,Тропарёво-Никулино
193624,Тропарёво-Никулино
194798,Тропарёво-Никулино
199303,Раменки
195060,Тропарёво-Никулино
202172,Дорогомилово
203006,Дорогомилово
203578,Дорогомилово
197387,Филёвский Парк
173348,Крылатское
200020,Кунцево
198368,Крылатское
199100,Очаково-Матвеевское
202227,Крылатское
202286,Крылатское
202312,Крылатское
202313,Крылатское
200302,Крылатское
200506,Щукино
203551,Митино
199191,Южное Тушино
203133,Строгино
196034,Южное Тушино
193232,Покровское-Стрешнево
201607,Южное Тушино
203783,Куркино
194946,Митино
196766,Строгино
197686,Южное Тушино
193044,Митино
202680,Южное Тушино
203111,Северное Тушино
193753,Куркино
193754,Куркино
193755,Куркино
194432,Щукино
193970,Тверской
197327,Савёловский
197325,Савёловский
204408,Савёловский
197947,Беговой
198074,Войковский
198075,Войковский
198076,Войковский
201691,Войковский
197149,Войковский
197594,Войковский
194774,Левобережный
199505,Савёловский
197644,Беговой
201820,Левобережный
194280,Головинский
197813,Савёловский
197815,Савёловский
198099,Савёловский
198545,Савёловский
198564,Савёловский
201642,Хорошёвский
165446,Головинский
199483,Войковский
199486,Войковский
199456,Войковский
199409,Войковский
199415,Войковский
199424,Войковский
199430,Войковский
199476,Войковский
201778,Левобережный
193723,Молжаниновский
198685,Головинский
199954,Аэропорт
193494,Головинский
194039,Головинский
193142,Дмитровский
200377,Пресненский
198055,Пресненский
198049,Пресненский
200774,Пресненский
198053,Пресненский
204848,Пресненский
200675,Силино
201108,Крюково
199941,Западное Дегунино
202155,Крюково
200637,Силино
200641,Силино
198089,Орехово-Борисово Северное
195823,Зябликово
193304,Донской
193309,Донской
198339,Даниловский
198342,Даниловский
198332,Даниловский
198334,Даниловский
198336,Даниловский
196222,Даниловский
196205,Даниловский
196208,Даниловский
196311,Даниловский
196504,Донской
197253,Даниловский
195796,Чертаново Центральное
193028,Даниловский
197440,Чертаново Северное
182842,Чертаново Северное
194787,Чертаново Северное
193326,Чертаново Центральное
203775,Чертаново Центральное
202057,Братеево
197420,Даниловский
197416,Даниловский
197328,Даниловский
197329,Даниловский
197331,Даниловский
197333,Даниловский
197340,Даниловский
197342,Даниловский
197343,Даниловский
197391,Даниловский
197393,Даниловский
197395,Даниловский
197399,Даниловский
197400,Даниловский
197402,Даниловский
197405,Даниловский
197407,Даниловский
197410,Даниловский
197356,Даниловский
197360,Даниловский
197365,Даниловский
197366,Даниловский
197369,Даниловский
197374,Даниловский
197375,Даниловский
197380,Даниловский
197383,Даниловский
197385,Даниловский
199180,Орехово-Борисово Северное
197455,Орехово-Борисово Южное
195797,Чертаново Северное
177806,Даниловский
195510,Даниловский
197315,Даниловский
194917,Нагорный
200373,Донской
203606,Даниловский
204434,Чертаново Северное
199865,Даниловский
197252,Даниловский
195754,Царицыно
200355,Зябликово
202406,Даниловский
204340,Нагатино-Садовники
199474,Орехово-Борисово Северное
196480,Нагатино-Садовники
197771,Нагорный
196647,Чертаново Северное
204080,Чертаново Северное
202767,Чертаново Северное
196085,Нагатинский Затон
196952,Бирюлёво Восточное
195461,Чертаново Центральное
196493,Даниловский
204324,Нагатино-Садовники
204337,Нагатино-Садовники
204469,Нагатино-Садовники
196344,Зябликово
196164,Зябликово
193464,Даниловский
198888,Орехово-Борисово Северное
193757,Бирюлёво Восточное
197851,Царицыно
198880,Зябликово
200956,Зябликово
203497,Нагорный
198374,Нагорный
194582,Чертаново Южное
196237,Даниловский
196505,Даниловский
193161,Зябликово
196055,Даниловский
199139,Чертаново Южное
203663,Зябликово
199949,Братеево
